city,year,people,air_general_level,net_salary,avg_age,ilm,birth,crimes,criminals,death,pens,preschool_child,length_of_roads,energy_consumption,migration_net,housing_stock,wage,workers,poverty_level,housing_price
Стерлитамак,2021,281500.0,2.0,38102.0,39.36,10776.0,9.8,4480.0,1551.0,10.5,77.7,20.1,503.3,172.1,2336.0,25.3,36869.7,53.8,11.6,85938.08
Стерлитамак,2022,282000.0,2.0,41549.0,39.44,10776.0,9.8,4480.0,1551.0,10.5,77.7,20.1,540.7,196.5,1233.0,25.84,36869.7,53.8,10.0,100241.73
Сургут,2015,348643.0,1.0,65193.0,34.23,10776.0,20.1,4663.0,2500.0,6.1,110.6,24.4,493.9,210.7,2950.0,20.3,75805.8,118.0,9.0,59274.5
Сургут,2016,350439.0,1.0,68404.0,34.43,10776.0,19.5,4340.0,2458.0,5.7,114.9,24.8,471.8,191.2,7071.0,20.2,79539.3,115.7,9.0,56896.81
Сургут,2017,354805.0,1.0,71096.0,34.65,10776.0,17.6,4881.0,2397.0,6.1,119.2,26.8,231.0,193.4,1410.0,20.7,82670.3,115.9,9.0,59758.736666666664
Сургут,2018,360590.0,1.0,73916.0,34.93,10776.0,16.8,4881.0,2397.0,5.6,123.1,30.7,277.1,188.9,3616.0,20.9,85949.4,116.8,9.0,62620.66333333333
Сургут,2019,373940.0,1.0,78555.0,35.22,10776.0,15.5,4881.0,2397.0,5.5,127.2,31.0,553.1,172.5,2906.0,21.1,91342.5,114.9,8.9,65482.59
Сургут,2020,380632.0,1.0,77000.0,35.57,10776.0,15.5,4881.0,2397.0,5.5,127.2,31.0,500.8,164.9,3714.0,21.22,91342.5,114.9,8.4,64348.19
Сургут,2021,387235.0,3.0,82120.0,35.86,10776.0,15.5,4881.0,2397.0,5.5,127.2,31.0,243.2,167.8,5915.0,21.39,91342.5,114.9,8.2,67398.94
Сургут,2022,387235.0,3.0,85194.0,36.17,10776.0,15.5,4881.0,2397.0,5.5,127.2,31.0,437.9,208.4,5206.0,21.51,91342.5,114.9,6.9,98934.86
Сызрань,2015,176105.0,1.0,21671.0,40.53,10776.0,12.2,1956.0,989.0,16.1,56.4,8.7,437.3,176.5,12.0,24.5,25199.1,45.3,12.7,41348.85
Сызрань,2016,175087.0,1.0,23024.0,40.63,10776.0,11.9,1751.0,915.0,16.0,56.3,9.0,569.3,186.7,-590.0,25.1,26772.4,43.8,12.7,37902.35
Сызрань,2017,174000.0,1.0,23959.0,40.73,10776.0,10.6,1945.0,916.0,15.6,55.8,9.1,176.6,198.9,-1061.0,25.6,27859.0,42.7,12.7,42730.05
Сызрань,2018,173000.0,1.0,27268.0,40.9,10776.0,9.9,1945.0,916.0,15.9,55.8,9.3,291.7,212.0,-1596.0,26.1,31707.3,42.1,12.7,43714.05
Сызрань,2019,172000.0,1.0,29331.0,41.08,10776.0,8.6,1945.0,916.0,15.7,55.1,9.1,280.4,161.1,-390.0,26.6,34105.3,42.6,12.9,42725.78
Сызрань,2020,171000.0,1.0,31406.0,41.3,10776.0,8.6,1945.0,916.0,15.7,55.1,9.1,343.3,174.8,-193.0,27.08,34105.3,42.6,12.3,62285.72
Сызрань,2021,170000.0,2.0,33934.0,41.44,10776.0,8.6,1945.0,916.0,15.7,55.1,9.1,271.7,187.1,-85.0,27.73,34105.3,42.6,11.7,78188.23
Сызрань,2022,169000.0,2.0,36667.0,41.52,10776.0,8.6,1945.0,916.0,15.7,55.1,9.1,179.0,213.5,-377.0,28.36,34105.3,42.6,10.6,89694.22
Сыктывкар,2015,258561.0,1.0,34220.0,37.89,11525.0,14.5,7587.0,3089.0,10.4,79.9,19.4,443.5,221.9,-291.0,26.7,39790.4,84.1,14.0,34933.07
Сыктывкар,2016,258561.0,1.0,36246.0,38.05,12877.0,14.0,6043.0,2814.0,10.2,80.4,19.8,429.1,237.0,98.0,27.3,42146.3,80.5,14.0,34933.07
Сыктывкар,2017,258561.0,1.0,37996.0,38.22,12914.0,11.9,5446.0,2681.0,9.6,81.2,20.3,194.4,273.5,-187.0,28.2,44181.4,77.6,14.0,34933.07
Сыктывкар,2018,258561.0,1.0,42217.0,38.47,13420.0,10.4,5446.0,2681.0,10.0,81.8,20.6,412.8,214.3,-437.0,29.3,49089.8,76.6,14.0,34933.07
Сыктывкар,2019,258561.0,1.0,44710.0,38.77,14489.0,9.6,5446.0,2681.0,9.8,81.7,20.5,232.9,281.7,-389.0,29.3,51988.7,75.8,14.5,34933.07
Сыктывкар,2020,258561.0,1.0,47795.0,39.07,14868.0,9.6,5446.0,2681.0,9.8,81.7,20.5,511.7,250.1,22.0,29.7,51988.7,75.8,14.2,34933.07
Сыктывкар,2021,258561.0,2.0,51195.0,39.3,14868.0,9.6,5446.0,2681.0,9.8,81.7,20.5,440.1,174.2,581.0,30.5,51988.7,75.8,14.0,34933.07
Сыктывкар,2022,258561.0,1.0,54838.0,39.5,14868.0,9.6,5446.0,2681.0,9.8,81.7,20.5,274.2,174.4,104.0,30.9,51988.7,75.8,11.7,34933.07
Таганрог,2015,253040.0,2.0,22939.0,40.54,10776.0,13.7,4234.0,1557.0,17.0,91.8,11.3,266.0,173.8,-1137.0,23.7,26673.8,62.4,13.2,41725.27
Таганрог,2016,253040.0,2.0,24387.0,40.64,10776.0,12.8,3615.0,1636.0,16.6,92.6,11.9,294.8,178.8,181.0,24.1,28357.0,60.3,13.2,41951.41
Таганрог,2017,253040.0,2.0,26475.0,40.76,10776.0,11.2,3940.0,1419.0,15.7,92.9,12.1,490.0,175.4,679.0,24.9,30784.5,58.4,13.2,43563.350000000006
Таганрог,2018,253040.0,1.0,29007.0,40.93,10776.0,9.9,3940.0,1419.0,16.6,93.2,12.5,494.5,197.5,472.0,25.6,33728.8,57.4,13.2,45175.29
Таганрог,2019,253040.0,1.0,30736.0,41.12,10776.0,9.2,3940.0,1419.0,16.4,92.2,12.7,293.0,167.2,1753.0,26.1,35739.2,56.1,13.3,43944.07
Таганрог,2020,253040.0,2.0,33341.0,41.33,10776.0,9.2,3940.0,1419.0,16.4,92.2,12.7,172.1,210.8,2232.0,26.81,35739.2,56.1,13.0,45175.29
Таганрог,2021,253040.0,3.0,35969.0,41.47,10776.0,9.2,3940.0,1419.0,16.4,92.2,12.7,458.3,178.8,790.0,27.61,35739.2,56.1,12.0,51446.52
Таганрог,2022,253040.0,3.0,38804.0,41.51,10776.0,9.2,3940.0,1419.0,16.4,92.2,12.7,274.4,205.7,628.0,28.57,35739.2,56.1,10.2,80114.9
Тамбов,2015,280457.0,1.0,22609.0,42.58,8833.0,10.9,4522.0,1922.0,13.6,122.9,15.9,258.8,154.5,278.0,25.6,26289.7,93.2,9.8,35585.5
Тамбов,2016,280457.0,1.0,23560.0,42.75,9015.0,11.3,4279.0,1818.0,13.6,123.9,16.6,206.8,152.3,2642.0,26.3,27394.8,90.7,9.8,36345.43
Тамбов,2017,280457.0,1.0,24881.0,42.9,9116.0,9.7,4421.0,1748.0,13.0,124.8,17.4,171.1,159.5,4251.0,27.3,28931.7,87.6,9.8,48347.78
Тамбов,2018,280457.0,1.0,27189.0,43.09,9033.0,9.3,4421.0,1748.0,13.4,126.0,17.9,374.7,148.5,-796.0,28.7,31614.6,87.2,9.8,38700.22
Тамбов,2019,280457.0,1.0,29272.0,43.4,10239.0,8.5,4421.0,1748.0,12.9,125.5,18.4,367.1,195.3,1775.0,29.8,34037.4,85.1,10.7,35265.28
Тамбов,2020,280457.0,1.0,30946.0,43.65,10650.0,8.5,4421.0,1748.0,12.9,125.5,18.4,241.4,214.5,-248.0,30.97,34037.4,85.1,10.8,40418.83
Тамбов,2021,280457.0,1.0,33057.0,43.82,10650.0,8.5,4421.0,1748.0,12.9,125.5,18.4,364.9,169.9,698.0,32.27,34037.4,85.1,10.5,62179.53
Тамбов,2022,280457.0,1.0,35311.0,43.89,10650.0,8.5,4421.0,1748.0,12.9,125.5,18.4,561.8,176.0,-1012.0,32.82,34037.4,85.1,10.3,70451.41
Тверь,2015,414093.0,1.0,27227.0,41.84,10462.0,12.5,6483.0,2493.0,14.4,124.8,21.9,373.1,177.8,3221.0,26.9,31659.0,114.6,12.2,47677.42
Тверь,2016,414093.0,1.0,29286.0,41.9,10468.0,12.6,5956.0,2178.0,14.3,125.8,22.8,277.5,221.5,3118.2,27.3,34054.0,110.3,12.2,47677.42
Тверь,2017,414093.0,1.0,31043.0,41.94,10579.0,11.1,5704.0,1816.0,13.6,126.75,23.1,546.7,212.0,3015.4,27.7,36097.0,108.6,12.2,47677.42
Тверь,2018,414093.0,1.0,34586.0,42.08,10612.0,10.0,5704.0,1816.0,13.2,127.7,22.8,457.3,189.4,2912.6,28.3,40216.0,110.9,12.2,47677.42
Тверь,2019,414093.0,1.0,37478.0,42.26,11706.0,9.5,5704.0,1816.0,13.2,126.7,23.1,595.5,238.5,2809.8,28.7,43579.0,112.3,11.7,47677.42
Тверь,2020,414093.0,1.0,40383.0,42.42,11524.0,9.5,5704.0,1816.0,13.2,126.7,23.1,261.4,222.5,2707.0,29.38,43579.0,112.3,11.4,47677.42
Тверь,2021,414093.0,2.0,43770.0,42.55,11524.0,9.5,5704.0,1816.0,13.2,126.7,23.1,497.4,163.8,3973.0,30.2,43579.0,112.3,10.8,47677.42
Тверь,2022,414093.0,2.0,47441.0,42.6,11524.0,9.5,5704.0,1816.0,13.2,126.7,23.1,548.0,199.1,487.0,30.89,43579.0,112.3,9.3,47677.42
Тихвин,2015,58980.0,1.0,37615.0,41.47,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,549.1,196.2,81.0,23.6,40126.3,84.1,8.7,57397.54
Тихвин,2016,58459.0,1.0,37615.0,41.62,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,451.0,187.7,81.0,24.0,40126.3,84.1,8.7,51280.33
Тихвин,2017,58100.0,1.0,37615.0,41.7,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,193.8,172.2,81.0,24.9,40126.3,84.1,8.7,39933.9
Тихвин,2018,57800.0,1.0,37615.0,41.75,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,482.7,168.2,81.0,26.4,40126.3,84.1,8.7,76421.27
Тихвин,2019,57500.0,1.0,37615.0,41.76,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,319.2,193.4,81.0,25.6,40126.3,84.1,9.1,60899.33
Тихвин,2020,57200.0,1.0,37615.0,41.86,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,563.4,201.0,81.0,29.46,40126.3,84.1,9.1,97198.65
Тихвин,2021,57000.0,1.0,37615.0,41.94,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,510.8,162.9,81.0,29.31,40126.3,84.1,8.3,142310.53
Тихвин,2022,56600.0,1.0,37615.0,41.94,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,150.0,189.9,81.0,29.48,40126.3,84.1,7.0,161702.34
Тобольск,2015,98903.0,1.0,35315.0,37.05,10776.0,17.8,2546.0,1271.0,12.2,35.3,8.4,214.8,192.0,81.0,27.6,41064.4,25.0,12.1,57555.58
Тобольск,2016,98043.0,1.0,38847.0,37.07,10776.0,17.1,2334.0,1251.0,13.1,36.0,8.6,545.0,192.2,81.0,28.0,45170.9,28.5,12.1,48919.38
Тобольск,2017,98500.0,1.0,44855.0,37.11,10776.0,15.4,2280.0,1175.0,12.7,36.3,8.7,336.3,198.9,81.0,28.4,52157.4,30.9,12.1,49263.8
Тобольск,2018,98800.0,1.0,51478.0,37.22,10776.0,14.1,2280.0,1175.0,12.5,36.8,8.7,410.7,181.8,81.0,28.5,59857.8,36.9,12.1,55583.27
Тобольск,2019,99000.0,1.0,57724.0,37.34,10776.0,13.8,2280.0,1175.0,12.6,36.7,9.3,519.8,200.9,81.0,29.2,67120.9,34.7,11.9,49229.81
Тобольск,2020,99200.0,1.0,65635.0,37.51,10776.0,13.8,2280.0,1175.0,12.6,36.7,9.3,450.8,167.0,81.0,30.11,67120.9,34.7,11.6,68702.77
Тобольск,2021,99400.0,1.0,74480.0,37.7,10776.0,13.8,2280.0,1175.0,12.6,36.7,9.3,227.6,168.4,81.0,30.77,67120.9,34.7,11.4,78221.6
Тобольск,2022,99600.0,1.0,84517.0,37.8,10776.0,13.8,2280.0,1175.0,12.6,36.7,9.3,187.4,191.8,81.0,31.43,67120.9,34.7,10.3,102294.4
Тольятти,2015,719646.0,1.0,25530.0,40.53,10776.0,13.3,8403.0,4601.0,11.6,204.0,39.6,474.3,211.6,-8185.0,24.5,29686.3,190.2,12.7,41348.85
Тольятти,2016,712619.0,1.0,25869.0,40.63,10776.0,12.6,8797.0,4852.0,11.6,207.3,40.5,484.7,223.7,-2747.0,25.1,30079.9,174.0,12.7,37902.35
Тольятти,2017,710567.0,2.0,28772.0,40.73,10776.0,10.4,9032.0,4439.0,11.4,208.8,40.5,437.6,220.8,-2445.0,25.6,33455.9,160.1,12.7,49068.27
Тольятти,2018,707408.0,1.0,32470.0,40.9,10776.0,9.4,9032.0,4439.0,11.6,211.4,40.6,508.1,185.9,-3073.0,26.1,37756.3,156.8,12.7,43714.05
Тольятти,2019,702831.0,1.0,34509.0,41.08,10776.0,8.7,9032.0,4439.0,11.3,210.5,39.6,493.7,228.4,-1560.0,26.6,40126.3,155.2,12.9,42725.78
Тольятти,2020,699429.0,1.0,37478.0,41.3,10776.0,8.7,9032.0,4439.0,11.3,210.5,39.6,417.4,185.1,-1423.0,27.08,40126.3,155.2,12.3,62285.72
Тольятти,2021,693072.0,3.0,40722.0,41.44,10776.0,8.7,9032.0,4439.0,11.3,210.5,39.6,416.7,186.2,-2037.0,27.73,40126.3,155.2,11.7,78188.23
Тольятти,2022,685619.0,3.0,44246.0,41.52,10776.0,8.7,9032.0,4439.0,11.3,210.5,39.6,502.9,227.3,-3281.0,28.36,40126.3,155.2,10.6,89694.22
Тольятти,2023,674630.0,3.0,48075.0,41.87,10776.0,8.7,9032.0,4439.0,11.3,210.5,39.6,495.1,228.3,-2872.0,28.98,40126.3,155.2,10.2,105582.27
Тольятти,2024,674630.0,3.0,52235.0,42.16,10776.0,8.7,9032.0,4439.0,11.3,210.5,39.6,261.2,174.8,-2872.0,29.56,40126.3,155.2,8.1,115311.3
Томск,2015,564910.0,2.0,33586.0,37.73,10819.0,13.0,12344.0,3686.0,9.4,125.7,28.2,434.4,226.5,2309.0,23.3,39053.2,143.2,14.7,43029.54
Томск,2016,569293.0,2.0,35471.0,37.86,11303.0,12.5,11087.0,3986.0,9.3,128.0,30.0,483.6,253.6,1512.0,23.4,41245.9,140.5,14.7,47287.59
Томск,2017,572740.0,2.0,37333.0,38.01,10997.0,11.3,10001.0,4051.0,9.4,129.8,30.6,444.0,251.0,147.0,23.7,43410.8,137.9,14.7,50237.399999999994
Томск,2018,574002.0,1.0,41326.0,38.22,11302.0,10.3,10001.0,4051.0,9.3,137.3,30.2,462.5,224.6,760.0,24.0,48053.6,139.0,14.7,53187.21
Томск,2019,575352.0,1.0,44570.0,38.47,11970.0,9.2,10001.0,4051.0,9.5,137.1,30.2,491.0,206.6,1409.0,24.5,51825.0,137.5,14.8,44010.43
Томск,2020,576624.0,1.0,47458.0,38.71,12234.0,9.2,10001.0,4051.0,9.5,137.1,30.2,456.8,260.7,-6236.0,25.22,51825.0,137.5,14.4,62595.27
Томск,2021,568508.0,4.0,50994.0,38.98,12234.0,9.2,10001.0,4051.0,9.5,137.1,30.2,491.6,194.6,5200.0,25.53,51825.0,137.5,13.5,92767.54
Томск,2022,570776.0,4.0,54794.0,39.05,12234.0,9.2,10001.0,4051.0,9.5,137.1,30.2,420.6,215.6,-5719.0,26.02,51825.0,137.5,11.6,107879.48
Томск,2023,551504.0,4.0,58877.0,39.72,12234.0,9.2,10001.0,4051.0,9.5,137.1,30.2,447.8,194.1,-4634.0,26.6,51825.0,137.5,11.1,126082.62
Томск,2024,551504.0,4.0,63264.0,40.13,12234.0,9.2,10001.0,4051.0,9.5,137.1,30.2,169.7,168.1,-4634.0,26.98,51825.0,137.5,9.8,137450.15
Туймазы,2015,68094.0,1.0,37615.0,38.36,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,568.5,161.3,81.0,22.5,40126.3,84.1,12.2,51565.5
Туймазы,2016,68017.0,1.0,37615.0,38.45,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,537.5,175.4,81.0,22.9,40126.3,84.1,12.2,47927.57
Туймазы,2017,68200.0,1.0,37615.0,38.57,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,230.9,184.7,81.0,23.3,40126.3,84.1,12.2,46833.41
Туймазы,2018,68400.0,1.0,37615.0,38.75,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,471.2,187.8,81.0,23.7,40126.3,84.1,12.2,56588.07
Туймазы,2019,68500.0,1.0,37615.0,38.96,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,419.2,191.1,81.0,24.1,40126.3,84.1,12.3,51634.77
Туймазы,2020,68800.0,1.0,37615.0,39.21,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,385.4,159.4,81.0,24.59,40126.3,84.1,11.8,65787.58
Туймазы,2021,69000.0,2.0,37615.0,39.36,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,255.5,160.8,81.0,25.3,40126.3,84.1,11.6,85938.08
Туймазы,2022,69200.0,2.0,37615.0,39.44,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,396.1,191.4,81.0,25.84,40126.3,84.1,10.0,100241.73
Тула,2015,485930.0,1.0,29071.0,42.8,9593.0,10.0,4025.0,2184.0,15.5,189.2,24.8,537.1,167.1,790.0,25.0,33804.0,175.4,10.3,52976.61
Тула,2016,485930.0,1.0,31073.0,42.88,9631.0,10.0,4000.0,2010.0,15.9,189.3,25.2,281.6,168.1,2149.0,25.5,36131.9,176.3,10.3,52976.61
Тула,2017,484627.0,1.0,33695.0,42.96,9897.0,8.8,4703.0,2044.0,15.5,188.9,26.1,268.2,192.0,1026.0,25.9,39180.2,173.1,10.3,52976.61
Тула,2018,479105.0,1.0,36982.0,43.11,9972.0,8.0,4703.0,2044.0,15.3,189.2,27.6,220.5,190.3,-38.0,26.6,43002.0,175.0,10.3,42252.1
Тула,2019,479105.0,1.0,39724.0,43.31,11214.0,7.6,4703.0,2044.0,14.8,196.4,28.5,245.9,201.3,-308.0,27.2,46190.5,178.8,10.6,45008.595
Тула,2020,479105.0,1.0,43065.0,43.54,11311.0,7.6,4703.0,2044.0,14.8,196.4,28.5,343.6,229.5,-1707.0,28.02,46190.5,178.8,10.5,47765.09
Тула,2021,467967.0,4.0,46644.0,43.68,11311.0,7.6,4703.0,2044.0,14.8,196.4,28.5,186.6,182.2,-180.0,28.67,46190.5,178.8,10.1,57503.99
Тула,2022,467967.0,4.0,50521.0,43.75,11311.0,7.6,4703.0,2044.0,14.8,196.4,28.5,301.5,158.5,-627.0,31.15,46190.5,178.8,9.1,83819.19
Тулун,2015,42701.0,4.0,37615.0,37.24,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,202.5,158.6,81.0,23.8,40126.3,84.1,17.6,43474.8
Тулун,2016,42201.0,4.0,37615.0,37.32,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,343.9,184.4,81.0,25.1,40126.3,84.1,17.6,45380.5
Тулун,2017,41900.0,4.0,37615.0,37.42,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,557.8,190.9,81.0,25.5,40126.3,84.1,17.6,47677.42
Тулун,2018,41600.0,4.0,37615.0,37.56,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,191.5,190.6,81.0,26.0,40126.3,84.1,17.6,65095.98
Тулун,2019,41400.0,4.0,37615.0,37.71,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,535.7,208.5,81.0,26.2,40126.3,84.1,17.9,56780.88
Тулун,2020,41200.0,4.0,37615.0,37.88,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,213.1,205.7,81.0,26.98,40126.3,84.1,17.6,79891.98
Тулун,2021,41000.0,4.0,37615.0,38.02,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,460.9,207.5,81.0,26.96,40126.3,84.1,16.4,84049.59
Тулун,2022,40800.0,4.0,37615.0,38.05,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,152.0,210.3,81.0,27.38,40126.3,84.1,13.9,96437.94
Тында,2015,34767.0,1.0,37615.0,37.63,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,490.0,200.9,81.0,25.1,40126.3,84.1,15.6,56995.73
Тында,2016,34374.0,1.0,37615.0,37.77,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,169.7,187.0,81.0,25.6,40126.3,84.1,15.6,50231.38
Тында,2017,34000.0,1.0,37615.0,37.9,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,248.1,181.9,81.0,25.9,40126.3,84.1,15.6,59461.215
Тында,2018,33700.0,1.0,37615.0,38.06,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,392.3,181.1,81.0,26.3,40126.3,84.1,15.6,68691.05
Тында,2019,33500.0,2.0,37615.0,38.26,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,455.7,190.5,81.0,26.6,40126.3,84.1,15.7,57468.52
Тында,2020,33200.0,1.0,37615.0,38.47,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,274.3,160.7,81.0,26.95,40126.3,84.1,15.2,86553.76
Тында,2021,33000.0,3.0,37615.0,38.6,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,436.4,199.5,81.0,27.38,40126.3,84.1,14.0,109431.54
Тында,2022,32800.0,3.0,37615.0,38.68,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,493.2,196.7,81.0,27.8,40126.3,84.1,11.9,127935.17
Тюмень,2015,697037.0,2.0,40385.0,37.05,10118.0,17.4,17846.0,5499.0,9.2,160.9,48.4,460.9,213.1,17734.0,27.6,46959.6,203.2,12.1,57555.58
Тюмень,2016,720575.0,1.0,43072.0,37.07,10559.0,16.7,15107.0,5520.0,8.8,166.5,50.7,504.4,206.2,18144.0,28.0,50083.7,199.2,12.1,48919.38
Тюмень,2017,744554.0,1.0,46294.0,37.11,10674.0,16.4,14589.0,5078.0,8.2,172.5,52.7,498.4,187.0,17545.0,28.4,53830.5,200.1,12.1,36968.16
Тюмень,2018,768358.0,2.0,50456.0,37.22,11009.0,15.5,14589.0,5078.0,8.4,180.2,55.4,473.0,197.8,14778.0,28.5,58669.2,198.8,12.1,55583.27
Тюмень,2019,788666.0,1.0,54363.0,37.34,11528.0,14.1,14589.0,5078.0,8.2,183.7,59.3,462.2,261.3,13918.0,29.2,63212.4,201.8,11.9,49229.81
Тюмень,2020,807271.0,1.0,58464.0,37.51,11798.0,14.1,14589.0,5078.0,8.2,183.7,59.3,497.9,233.4,6518.0,30.11,63212.4,201.8,11.6,68702.77
Тюмень,2021,816700.0,2.0,63035.0,37.7,11798.0,14.1,14589.0,5078.0,8.2,183.7,59.3,436.4,191.0,10283.0,30.77,63212.4,201.8,11.4,78221.6
Тюмень,2022,828575.0,2.0,67962.0,37.8,11798.0,14.1,14589.0,5078.0,8.2,183.7,59.3,498.2,234.0,3181.0,31.43,63212.4,201.8,10.3,102294.4
Тюмень,2023,855618.0,2.0,73274.0,38.8,11798.0,14.1,14589.0,5078.0,8.2,183.7,59.3,516.6,224.5,2894.0,32.52,63212.4,201.8,9.5,122629.01
Тюмень,2024,855618.0,2.0,79002.0,39.1,11798.0,14.1,14589.0,5078.0,8.2,183.7,59.3,490.6,181.8,2894.0,33.53,63212.4,201.8,8.4,135764.4
Улан-Удэ,2015,426650.0,4.0,28260.0,35.31,9979.0,18.0,12602.0,5053.0,9.8,100.8,23.1,497.4,163.5,398.0,20.6,32860.1,102.5,19.1,46833.41
Улан-Удэ,2016,426650.0,4.0,30007.0,35.39,10005.0,16.6,10116.0,4574.0,9.9,102.6,25.0,548.0,199.2,-1529.0,21.2,34892.1,98.8,19.1,46833.41
Улан-Удэ,2017,426650.0,4.0,31422.0,35.5,9967.0,14.3,11373.0,3884.0,9.0,105.0,25.7,278.2,208.0,674.0,21.3,36536.7,95.9,19.1,46833.41
Улан-Удэ,2018,426650.0,4.0,35274.0,35.67,10346.0,13.7,11373.0,3884.0,9.2,106.8,25.2,476.4,209.8,-1358.0,21.6,41015.8,94.2,19.1,56374.96
Улан-Удэ,2019,426650.0,4.0,37579.0,35.85,11475.0,12.0,11373.0,3884.0,9.3,106.2,25.8,536.8,232.5,2463.0,21.7,43696.0,94.2,20.1,58761.965
Улан-Удэ,2020,426650.0,4.0,40265.0,36.06,12163.0,12.0,11373.0,3884.0,9.3,106.2,25.8,543.5,194.5,-2256.0,22.06,43696.0,94.2,19.9,61148.97
Улан-Удэ,2021,426650.0,4.0,43322.0,36.21,12163.0,12.0,11373.0,3884.0,9.3,106.2,25.8,202.7,199.1,-768.0,22.46,43696.0,94.2,19.5,77349.63
Улан-Удэ,2022,426650.0,4.0,46611.0,36.34,12163.0,12.0,11373.0,3884.0,9.3,106.2,25.8,424.7,191.7,-1642.0,22.65,43696.0,94.2,17.7,85011.07
Ульяновск,2015,619492.0,2.0,23553.0,41.37,9566.0,12.9,8178.0,3411.0,12.4,193.8,30.8,500.4,181.5,1724.0,25.2,27387.6,174.6,15.3,37810.42
Ульяновск,2016,621514.0,1.0,25378.0,41.51,9521.0,12.7,7988.0,2921.0,12.5,197.5,32.3,458.2,196.4,2804.0,25.8,29509.3,170.5,15.3,37990.19
Ульяновск,2017,624518.0,1.0,27998.0,41.64,9900.0,10.9,7988.0,2921.0,11.6,200.1,34.0,458.1,219.8,2437.0,26.3,32555.7,166.1,15.3,49467.63
Ульяновск,2018,626540.0,1.0,29902.0,41.83,10032.0,10.7,7988.0,2921.0,11.9,203.0,35.4,513.8,205.3,2132.0,26.9,34770.0,163.6,15.3,44275.17
Ульяновск,2019,627870.0,2.0,31469.0,42.05,10650.0,9.6,7988.0,2921.0,11.5,202.8,36.5,505.7,245.0,983.0,27.6,36592.0,160.7,15.5,39737.28
Ульяновск,2020,627705.0,2.0,34381.0,42.31,10741.0,9.6,7988.0,2921.0,11.5,202.8,36.5,433.1,240.1,1357.0,28.37,36592.0,160.7,15.0,54271.44
Ульяновск,2021,625462.0,3.0,37035.0,42.46,10741.0,9.6,7988.0,2921.0,11.5,202.8,36.5,440.6,212.6,2544.0,29.55,36592.0,160.7,13.8,65540.73
Ульяновск,2022,622868.0,3.0,39893.0,42.55,10741.0,9.6,7988.0,2921.0,11.5,202.8,36.5,458.1,222.5,114.0,30.27,36592.0,160.7,12.4,75712.85
Ульяновск,2023,613334.0,3.0,42973.0,42.66,10741.0,9.6,7988.0,2921.0,11.5,202.8,36.5,421.6,197.3,729.0,31.0,36592.0,160.7,11.7,95244.19
Ульяновск,2024,613334.0,3.0,46289.0,42.96,10741.0,9.6,7988.0,2921.0,11.5,202.8,36.5,232.5,205.8,729.0,31.63,36592.0,160.7,9.3,107200.11
Усолье-Сибирское,2015,81216.0,3.0,37615.0,37.24,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,226.8,178.3,81.0,23.8,40126.3,84.1,17.6,43474.8
Усолье-Сибирское,2016,80053.0,4.0,37615.0,37.32,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,161.6,195.1,81.0,25.1,40126.3,84.1,17.6,45380.5
Усолье-Сибирское,2017,79500.0,4.0,37615.0,37.42,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,512.7,210.3,81.0,25.5,40126.3,84.1,17.6,46833.41
Усолье-Сибирское,2018,79000.0,4.0,37615.0,37.56,10776.0,10.8,4785.5,1966.5,11.9,93.85,18.9,175.3,181.3,81.0,26.0,40126.3,84.1,17.6,65095.98
